True Label,Predicted Label,Prediction Probability,Prediction
1.0,0,0.012527595,Non-Apnea
1.0,0,0.008327103,Non-Apnea
1.0,0,0.003755503,Non-Apnea
1.0,0,0.0028921764,Non-Apnea
1.0,0,0.031380966,Non-Apnea
1.0,0,0.17144117,Non-Apnea
1.0,0,0.07919068,Non-Apnea
1.0,0,0.086854294,Non-Apnea
1.0,1,0.54479873,Apnea
1.0,1,0.8409997,Apnea
1.0,1,0.6490027,Apnea
1.0,1,0.977829,Apnea
1.0,1,0.99667156,Apnea
1.0,1,0.99400747,Apnea
1.0,1,0.9956222,Apnea
1.0,1,0.9840522,Apnea
1.0,1,0.7432932,Apnea
1.0,1,0.63580185,Apnea
1.0,1,0.7855101,Apnea
1.0,1,0.566536,Apnea
1.0,1,0.94196814,Apnea
1.0,1,0.9362777,Apnea
1.0,1,0.9226275,Apnea
1.0,1,0.9143227,Apnea
1.0,1,0.9554009,Apnea
1.0,1,0.92708725,Apnea
1.0,1,0.9529312,Apnea
1.0,1,0.9201152,Apnea
1.0,1,0.9299313,Apnea
1.0,1,0.874997,Apnea
1.0,1,0.8203225,Apnea
1.0,1,0.936373,Apnea
1.0,1,0.92392564,Apnea
1.0,1,0.9842941,Apnea
1.0,1,0.99222356,Apnea
1.0,1,0.97755593,Apnea
1.0,1,0.98010045,Apnea
1.0,1,0.981059,Apnea
1.0,1,0.98666024,Apnea
1.0,1,0.98980707,Apnea
1.0,1,0.9932516,Apnea
1.0,1,0.99447083,Apnea
1.0,1,0.9894832,Apnea
1.0,1,0.96161896,Apnea
1.0,1,0.78347003,Apnea
1.0,0,0.3408932,Non-Apnea
1.0,1,0.7766028,Apnea
1.0,1,0.89009804,Apnea
1.0,1,0.9105843,Apnea
1.0,1,0.9776838,Apnea
1.0,1,0.9803059,Apnea
1.0,1,0.99066585,Apnea
1.0,1,0.9978962,Apnea
1.0,1,0.99668247,Apnea
1.0,1,0.9941302,Apnea
1.0,1,0.994296,Apnea
1.0,1,0.98909956,Apnea
1.0,1,0.9863359,Apnea
1.0,1,0.80533326,Apnea
1.0,1,0.6735656,Apnea
1.0,1,0.65699214,Apnea
0.0,0,0.25995904,Non-Apnea
0.0,0,0.48636597,Non-Apnea
0.0,1,0.6920619,Apnea
0.0,0,0.4000605,Non-Apnea
0.0,1,0.6147553,Apnea
0.0,1,0.9821378,Apnea
0.0,1,0.8779698,Apnea
0.0,1,0.89823496,Apnea
0.0,1,0.9540534,Apnea
0.0,0,0.32215536,Non-Apnea
0.0,1,0.8936054,Apnea
0.0,1,0.69158363,Apnea
0.0,1,0.7343711,Apnea
0.0,1,0.804648,Apnea
0.0,0,0.42331177,Non-Apnea
0.0,0,0.40183476,Non-Apnea
0.0,0,0.49808967,Non-Apnea
0.0,0,0.030862935,Non-Apnea
0.0,0,0.13861741,Non-Apnea
0.0,0,0.063293844,Non-Apnea
0.0,0,0.054240994,Non-Apnea
0.0,0,0.035324637,Non-Apnea
0.0,0,0.03211866,Non-Apnea
0.0,0,8.4946296e-05,Non-Apnea
0.0,0,4.6491958e-05,Non-Apnea
0.0,0,5.82891e-05,Non-Apnea
0.0,0,0.0007099059,Non-Apnea
0.0,0,0.00012138588,Non-Apnea
0.0,0,0.00021660022,Non-Apnea
0.0,0,7.5118944e-05,Non-Apnea
0.0,0,0.00011473025,Non-Apnea
0.0,0,0.00020891156,Non-Apnea
0.0,0,9.475312e-05,Non-Apnea
0.0,0,9.623915e-05,Non-Apnea
0.0,0,0.00017941641,Non-Apnea
0.0,0,2.7131196e-05,Non-Apnea
0.0,0,0.00015159397,Non-Apnea
0.0,0,0.00065124186,Non-Apnea
0.0,0,0.00081043824,Non-Apnea
0.0,0,0.0005896271,Non-Apnea
0.0,0,0.005022758,Non-Apnea
0.0,0,0.023159496,Non-Apnea
0.0,0,0.046421245,Non-Apnea
0.0,0,0.03393964,Non-Apnea
0.0,0,0.006532057,Non-Apnea
0.0,0,0.0013606002,Non-Apnea
0.0,0,0.0017577936,Non-Apnea
0.0,0,0.011604482,Non-Apnea
0.0,0,0.010685085,Non-Apnea
1.0,0,0.06444615,Non-Apnea
1.0,0,0.3498509,Non-Apnea
1.0,1,0.6786725,Apnea
0.0,0,0.3505721,Non-Apnea
0.0,0,0.23988192,Non-Apnea
0.0,0,0.12461704,Non-Apnea
0.0,0,0.2402114,Non-Apnea
1.0,1,0.6944584,Apnea
1.0,1,0.93606776,Apnea
1.0,1,0.91280144,Apnea
1.0,1,0.89042044,Apnea
1.0,1,0.9130221,Apnea
1.0,1,0.9333266,Apnea
1.0,1,0.99521255,Apnea
1.0,1,0.9963928,Apnea
1.0,1,0.9940798,Apnea
1.0,1,0.9991653,Apnea
1.0,1,0.9995395,Apnea
1.0,1,0.9984925,Apnea
1.0,1,0.99962974,Apnea
1.0,1,0.99950004,Apnea
1.0,1,0.9973098,Apnea
1.0,1,0.961875,Apnea
1.0,1,0.980512,Apnea
1.0,1,0.9820609,Apnea
1.0,1,0.9835819,Apnea
1.0,1,0.99480295,Apnea
1.0,1,0.9930876,Apnea
1.0,1,0.9657697,Apnea
1.0,1,0.98824036,Apnea
1.0,1,0.98004854,Apnea
1.0,1,0.97773063,Apnea
1.0,1,0.98986477,Apnea
1.0,1,0.97424227,Apnea
1.0,1,0.9759294,Apnea
1.0,1,0.9872715,Apnea
1.0,1,0.95946455,Apnea
1.0,1,0.9794845,Apnea
1.0,1,0.9987974,Apnea
1.0,1,0.9981205,Apnea
1.0,1,0.9833704,Apnea
1.0,1,0.9988569,Apnea
1.0,1,0.9997254,Apnea
1.0,1,0.9975079,Apnea
1.0,1,0.9979755,Apnea
1.0,1,0.9988605,Apnea
1.0,1,0.99935025,Apnea
1.0,1,0.9996215,Apnea
1.0,1,0.99981385,Apnea
1.0,1,0.9998135,Apnea
1.0,1,0.999728,Apnea
1.0,1,0.99792755,Apnea
1.0,1,0.99789846,Apnea
1.0,1,0.9936748,Apnea
1.0,1,0.97185934,Apnea
1.0,1,0.9370493,Apnea
1.0,1,0.89740795,Apnea
1.0,1,0.9929028,Apnea
1.0,1,0.97088504,Apnea
1.0,1,0.9921854,Apnea
1.0,1,0.9618971,Apnea
1.0,1,0.9905567,Apnea
1.0,1,0.97939545,Apnea
1.0,1,0.9893941,Apnea
1.0,1,0.98021346,Apnea
1.0,1,0.9920324,Apnea
1.0,1,0.96320695,Apnea
1.0,1,0.90491545,Apnea
1.0,1,0.85467494,Apnea
1.0,1,0.9057891,Apnea
1.0,1,0.8844749,Apnea
1.0,1,0.8930313,Apnea
1.0,1,0.9916242,Apnea
1.0,1,0.99056256,Apnea
1.0,1,0.9891794,Apnea
1.0,1,0.99898535,Apnea
1.0,1,0.9989801,Apnea
1.0,1,0.99202555,Apnea
1.0,1,0.99455136,Apnea
1.0,1,0.997503,Apnea
1.0,1,0.9966293,Apnea
1.0,1,0.99426275,Apnea
1.0,1,0.9938352,Apnea
1.0,1,0.9943614,Apnea
1.0,1,0.9317539,Apnea
1.0,1,0.6473066,Apnea
1.0,0,0.3431958,Non-Apnea
1.0,0,0.4019747,Non-Apnea
1.0,1,0.66532457,Apnea
1.0,1,0.9268479,Apnea
1.0,1,0.9707329,Apnea
1.0,1,0.95384806,Apnea
1.0,1,0.87143385,Apnea
1.0,1,0.7316066,Apnea
1.0,0,0.25263172,Non-Apnea
1.0,0,0.10935701,Non-Apnea
1.0,0,0.22440235,Non-Apnea
1.0,1,0.5746923,Apnea
1.0,1,0.9069771,Apnea
1.0,1,0.9912915,Apnea
1.0,1,0.99687433,Apnea
1.0,1,0.98680127,Apnea
1.0,1,0.99292105,Apnea
1.0,1,0.9835464,Apnea
1.0,1,0.91671443,Apnea
1.0,1,0.9118622,Apnea
1.0,1,0.9588858,Apnea
1.0,1,0.95715576,Apnea
1.0,1,0.98960894,Apnea
1.0,1,0.9901674,Apnea
1.0,1,0.9853189,Apnea
1.0,1,0.9885526,Apnea
1.0,1,0.9575842,Apnea
1.0,1,0.95639133,Apnea
1.0,1,0.8907887,Apnea
1.0,1,0.7205749,Apnea
1.0,1,0.86114526,Apnea
1.0,1,0.9105111,Apnea
1.0,1,0.97928244,Apnea
1.0,1,0.9229475,Apnea
1.0,1,0.89450336,Apnea
1.0,1,0.88230485,Apnea
1.0,1,0.932143,Apnea
1.0,1,0.8491858,Apnea
1.0,1,0.84690326,Apnea
1.0,1,0.7383101,Apnea
1.0,1,0.810966,Apnea
1.0,1,0.80134,Apnea
1.0,1,0.6158122,Apnea
1.0,0,0.41413566,Non-Apnea
1.0,1,0.7557002,Apnea
1.0,1,0.90981305,Apnea
1.0,1,0.9029852,Apnea
1.0,1,0.86465424,Apnea
1.0,1,0.8948357,Apnea
1.0,1,0.91554964,Apnea
1.0,1,0.92750835,Apnea
1.0,1,0.98600614,Apnea
1.0,1,0.99061185,Apnea
1.0,1,0.9915541,Apnea
1.0,1,0.9741237,Apnea
1.0,1,0.9757707,Apnea
1.0,1,0.9389839,Apnea
1.0,1,0.93503284,Apnea
1.0,1,0.95932573,Apnea
1.0,1,0.9576496,Apnea
1.0,1,0.9134179,Apnea
1.0,1,0.95930904,Apnea
1.0,1,0.7189154,Apnea
1.0,0,0.3224954,Non-Apnea
1.0,0,0.4780521,Non-Apnea
1.0,1,0.69922894,Apnea
1.0,1,0.84238434,Apnea
1.0,1,0.9885572,Apnea
1.0,1,0.99969435,Apnea
1.0,1,0.9998872,Apnea
1.0,1,0.999838,Apnea
1.0,1,0.9995881,Apnea
1.0,1,0.9970657,Apnea
1.0,1,0.99254864,Apnea
1.0,1,0.98681587,Apnea
1.0,1,0.9931814,Apnea
1.0,1,0.9942305,Apnea
1.0,1,0.99780244,Apnea
1.0,1,0.9984479,Apnea
1.0,1,0.9971975,Apnea
1.0,1,0.9980051,Apnea
1.0,1,0.9938933,Apnea
1.0,1,0.98920244,Apnea
1.0,1,0.9936992,Apnea
1.0,1,0.97190195,Apnea
1.0,1,0.9404606,Apnea
1.0,1,0.9625317,Apnea
1.0,1,0.9664728,Apnea
1.0,1,0.9868557,Apnea
1.0,1,0.98587775,Apnea
1.0,1,0.92839706,Apnea
1.0,1,0.9660206,Apnea
1.0,1,0.89517593,Apnea
1.0,1,0.8428329,Apnea
1.0,1,0.9095587,Apnea
1.0,1,0.918445,Apnea
1.0,1,0.9049262,Apnea
1.0,1,0.91821384,Apnea
1.0,1,0.89998955,Apnea
1.0,1,0.66871834,Apnea
1.0,1,0.52900887,Apnea
1.0,0,0.19546346,Non-Apnea
1.0,0,0.06584653,Non-Apnea
1.0,0,0.055564072,Non-Apnea
1.0,0,0.09171796,Non-Apnea
1.0,0,0.16920222,Non-Apnea
1.0,0,0.31430522,Non-Apnea
1.0,1,0.7055038,Apnea
1.0,1,0.77113247,Apnea
1.0,1,0.86693376,Apnea
1.0,1,0.85559285,Apnea
1.0,1,0.8810446,Apnea
1.0,1,0.6169229,Apnea
1.0,1,0.643922,Apnea
1.0,1,0.80812615,Apnea
1.0,0,0.21423177,Non-Apnea
1.0,0,0.122618385,Non-Apnea
1.0,0,0.20109148,Non-Apnea
1.0,0,0.098645076,Non-Apnea
1.0,0,0.026986694,Non-Apnea
1.0,0,0.24138133,Non-Apnea
1.0,0,0.25245857,Non-Apnea
1.0,0,0.15364836,Non-Apnea
1.0,0,0.23445125,Non-Apnea
1.0,0,0.055505164,Non-Apnea
1.0,0,0.17552903,Non-Apnea
1.0,0,0.060455058,Non-Apnea
1.0,0,0.038354605,Non-Apnea
1.0,0,0.042887487,Non-Apnea
1.0,0,0.124230966,Non-Apnea
1.0,0,0.3119099,Non-Apnea
1.0,1,0.6481933,Apnea
1.0,1,0.76325345,Apnea
1.0,1,0.80191135,Apnea
1.0,1,0.8322061,Apnea
1.0,1,0.90285933,Apnea
0.0,1,0.95187265,Apnea
0.0,1,0.9890956,Apnea
0.0,1,0.9716079,Apnea
0.0,1,0.88341516,Apnea
0.0,1,0.8597588,Apnea
0.0,0,0.19377823,Non-Apnea
0.0,0,0.0123634,Non-Apnea
0.0,0,0.0029074335,Non-Apnea
0.0,0,0.0020874208,Non-Apnea
0.0,0,0.0015583319,Non-Apnea
0.0,0,0.0012702136,Non-Apnea
0.0,0,0.0016439983,Non-Apnea
0.0,0,0.004077784,Non-Apnea
0.0,0,0.032876965,Non-Apnea
0.0,0,0.06665145,Non-Apnea
0.0,1,0.8398536,Apnea
0.0,1,0.6517759,Apnea
1.0,1,0.69898695,Apnea
1.0,0,0.22627556,Non-Apnea
1.0,0,0.068117894,Non-Apnea
1.0,0,0.06929368,Non-Apnea
1.0,0,0.032167368,Non-Apnea
0.0,0,0.013278545,Non-Apnea
0.0,1,0.92190427,Apnea
1.0,1,0.9775259,Apnea
1.0,1,0.85613126,Apnea
1.0,1,0.64225256,Apnea
1.0,0,0.31356683,Non-Apnea
1.0,0,0.011777898,Non-Apnea
1.0,0,0.0002746981,Non-Apnea
1.0,0,0.00017914975,Non-Apnea
1.0,0,0.0008028379,Non-Apnea
1.0,0,0.003976324,Non-Apnea
1.0,0,0.062794454,Non-Apnea
1.0,0,0.19345142,Non-Apnea
1.0,0,0.097934395,Non-Apnea
1.0,0,0.1941429,Non-Apnea
1.0,0,0.2820071,Non-Apnea
1.0,0,0.32700083,Non-Apnea
1.0,1,0.8491043,Apnea
1.0,1,0.9672356,Apnea
1.0,1,0.65380996,Apnea
1.0,1,0.94604015,Apnea
1.0,1,0.83036244,Apnea
1.0,1,0.6896722,Apnea
1.0,1,0.94834346,Apnea
1.0,1,0.98386174,Apnea
1.0,1,0.8904229,Apnea
1.0,1,0.9462285,Apnea
1.0,1,0.94914705,Apnea
1.0,1,0.8351509,Apnea
1.0,0,0.2697858,Non-Apnea
1.0,1,0.8386418,Apnea
1.0,1,0.9548441,Apnea
1.0,1,0.8986978,Apnea
1.0,1,0.86732966,Apnea
1.0,1,0.9862622,Apnea
1.0,1,0.9386849,Apnea
0.0,0,0.025272114,Non-Apnea
0.0,0,0.47541305,Non-Apnea
0.0,1,0.86794007,Apnea
0.0,0,0.12139929,Non-Apnea
0.0,0,0.079308935,Non-Apnea
0.0,0,0.09249884,Non-Apnea
0.0,0,0.024227362,Non-Apnea
0.0,0,0.014266858,Non-Apnea
0.0,0,1.7962171e-06,Non-Apnea
0.0,0,9.676759e-07,Non-Apnea
0.0,0,2.159093e-06,Non-Apnea
0.0,0,3.941844e-07,Non-Apnea
0.0,0,7.8733194e-07,Non-Apnea
0.0,0,2.3312184e-06,Non-Apnea
0.0,0,1.4726371e-06,Non-Apnea
0.0,0,5.059342e-06,Non-Apnea
0.0,0,8.221538e-05,Non-Apnea
0.0,0,1.1879948e-05,Non-Apnea
0.0,0,5.905777e-06,Non-Apnea
0.0,0,3.1026543e-06,Non-Apnea
0.0,0,3.426038e-06,Non-Apnea
0.0,0,4.990623e-06,Non-Apnea
0.0,0,1.5041229e-06,Non-Apnea
0.0,0,1.539679e-06,Non-Apnea
0.0,0,2.4173496e-06,Non-Apnea
0.0,0,4.924444e-06,Non-Apnea
0.0,0,2.4719861e-06,Non-Apnea
0.0,0,7.5197745e-06,Non-Apnea
0.0,0,2.2167028e-06,Non-Apnea
0.0,0,1.2451014e-06,Non-Apnea
0.0,0,9.3306134e-08,Non-Apnea
0.0,0,2.216144e-07,Non-Apnea
0.0,0,1.8161639e-07,Non-Apnea
0.0,0,6.272217e-07,Non-Apnea
0.0,0,3.711576e-07,Non-Apnea
0.0,0,3.6571782e-07,Non-Apnea
0.0,0,2.7689387e-07,Non-Apnea
0.0,0,4.3725628e-08,Non-Apnea
0.0,0,1.02254525e-08,Non-Apnea
0.0,0,3.2395853e-08,Non-Apnea
0.0,0,7.839786e-08,Non-Apnea
0.0,0,5.976595e-08,Non-Apnea
0.0,0,1.4512074e-06,Non-Apnea
0.0,0,1.6015641e-06,Non-Apnea
0.0,0,7.399871e-07,Non-Apnea
0.0,0,2.1746077e-06,Non-Apnea
0.0,0,3.5338917e-07,Non-Apnea
0.0,0,2.2832104e-07,Non-Apnea
0.0,0,1.0437894e-06,Non-Apnea
0.0,0,7.489012e-07,Non-Apnea
0.0,0,2.2244856e-06,Non-Apnea
0.0,0,2.7856806e-06,Non-Apnea
0.0,0,5.4385473e-06,Non-Apnea
0.0,0,6.809933e-06,Non-Apnea
0.0,0,4.183958e-06,Non-Apnea
0.0,0,6.22316e-06,Non-Apnea
0.0,0,5.2480336e-06,Non-Apnea
0.0,0,2.216783e-06,Non-Apnea
0.0,0,2.2906002e-06,Non-Apnea
0.0,0,1.6616112e-06,Non-Apnea
0.0,0,2.0339894e-07,Non-Apnea
0.0,0,6.9174635e-06,Non-Apnea
0.0,0,0.00058024767,Non-Apnea
0.0,0,0.0001221003,Non-Apnea
0.0,0,0.00010194519,Non-Apnea
0.0,0,9.193427e-05,Non-Apnea
0.0,0,9.4273826e-05,Non-Apnea
0.0,0,1.669209e-05,Non-Apnea
0.0,0,1.4685379e-06,Non-Apnea
0.0,0,7.0526467e-06,Non-Apnea
0.0,0,2.1314897e-06,Non-Apnea
0.0,0,5.1419806e-06,Non-Apnea
0.0,0,2.0480793e-06,Non-Apnea
0.0,0,1.5669064e-05,Non-Apnea
0.0,0,2.0960857e-05,Non-Apnea
0.0,0,2.5002208e-05,Non-Apnea
0.0,0,4.3028613e-05,Non-Apnea
0.0,0,0.0015179262,Non-Apnea
0.0,0,0.00057610625,Non-Apnea
0.0,0,0.0012522045,Non-Apnea
0.0,0,0.00088513404,Non-Apnea
0.0,0,0.00050373777,Non-Apnea
0.0,0,0.00050946086,Non-Apnea
0.0,0,8.311807e-05,Non-Apnea
0.0,0,0.25635263,Non-Apnea
0.0,0,0.3678846,Non-Apnea
0.0,0,0.45829388,Non-Apnea
0.0,0,0.44332,Non-Apnea
0.0,1,0.850241,Apnea
0.0,0,8.3773026e-05,Non-Apnea
0.0,0,0.00017015982,Non-Apnea
0.0,0,4.909097e-05,Non-Apnea
0.0,0,1.5604215e-06,Non-Apnea
0.0,0,4.6380324e-06,Non-Apnea
0.0,0,2.1845892e-06,Non-Apnea
0.0,0,5.6189907e-07,Non-Apnea
0.0,0,2.480871e-06,Non-Apnea
0.0,0,2.7436727e-06,Non-Apnea
0.0,0,3.184551e-06,Non-Apnea
0.0,0,9.491879e-06,Non-Apnea
0.0,0,0.00010489307,Non-Apnea
0.0,0,4.7870264e-05,Non-Apnea
0.0,0,8.626455e-05,Non-Apnea
0.0,0,0.00011564223,Non-Apnea
0.0,0,3.794154e-05,Non-Apnea
0.0,0,2.1700875e-05,Non-Apnea
0.0,0,9.557983e-05,Non-Apnea
0.0,0,4.223497e-05,Non-Apnea
0.0,0,0.00015053926,Non-Apnea
0.0,0,7.438153e-05,Non-Apnea
0.0,0,7.1541776e-06,Non-Apnea
0.0,0,1.1345644e-06,Non-Apnea
0.0,0,4.8230845e-06,Non-Apnea
0.0,0,1.3113231e-06,Non-Apnea
0.0,0,3.8261576e-05,Non-Apnea
0.0,0,2.9342136e-05,Non-Apnea
0.0,0,5.5159344e-05,Non-Apnea
0.0,0,8.874924e-05,Non-Apnea
0.0,0,1.6767937e-05,Non-Apnea
0.0,0,2.9305954e-06,Non-Apnea
0.0,0,9.085316e-06,Non-Apnea
0.0,0,7.220927e-06,Non-Apnea
0.0,0,3.298593e-06,Non-Apnea
0.0,0,6.456586e-07,Non-Apnea
0.0,0,5.624542e-06,Non-Apnea
0.0,0,1.4038691e-05,Non-Apnea
0.0,0,1.474528e-05,Non-Apnea
0.0,0,1.8803821e-05,Non-Apnea
0.0,0,0.00011730451,Non-Apnea
0.0,0,0.0004147606,Non-Apnea
0.0,0,0.00015120563,Non-Apnea
0.0,0,0.013003458,Non-Apnea
0.0,0,0.010839186,Non-Apnea
0.0,0,0.06255514,Non-Apnea
0.0,0,0.05636395,Non-Apnea
0.0,0,0.009758957,Non-Apnea
0.0,0,0.002102071,Non-Apnea
0.0,0,0.008013229,Non-Apnea
0.0,0,8.643052e-07,Non-Apnea
0.0,0,1.3941004e-05,Non-Apnea
0.0,0,2.5956242e-06,Non-Apnea
0.0,0,1.784284e-05,Non-Apnea
0.0,0,0.00015492992,Non-Apnea
0.0,0,3.7186208e-05,Non-Apnea
0.0,0,0.0017139519,Non-Apnea
0.0,0,0.011228096,Non-Apnea
0.0,0,0.0032169062,Non-Apnea
0.0,0,0.0019795632,Non-Apnea
0.0,0,0.0015989761,Non-Apnea
0.0,0,0.0012852896,Non-Apnea
0.0,0,0.0009543788,Non-Apnea
0.0,0,0.0011902228,Non-Apnea
0.0,0,0.00072026066,Non-Apnea
0.0,0,0.00029230714,Non-Apnea
0.0,0,0.0018330746,Non-Apnea
0.0,0,0.0016102515,Non-Apnea
0.0,0,0.002125647,Non-Apnea
0.0,0,0.00061134825,Non-Apnea
0.0,0,0.005095086,Non-Apnea
0.0,0,0.010720628,Non-Apnea
0.0,0,0.013289134,Non-Apnea
0.0,0,0.0049839346,Non-Apnea
0.0,0,0.00050421385,Non-Apnea
0.0,0,0.00038637882,Non-Apnea
0.0,0,0.0002454006,Non-Apnea
0.0,0,0.0001637524,Non-Apnea
0.0,0,0.00049211533,Non-Apnea
0.0,0,0.0008792894,Non-Apnea
1.0,0,0.00025735438,Non-Apnea
0.0,0,0.00051798223,Non-Apnea
0.0,0,0.00028159015,Non-Apnea
0.0,0,0.011289778,Non-Apnea
0.0,0,0.009945218,Non-Apnea
0.0,0,0.019153133,Non-Apnea
0.0,0,0.018197024,Non-Apnea
0.0,0,0.037607066,Non-Apnea
0.0,0,3.3280525e-05,Non-Apnea
0.0,0,2.2369957e-05,Non-Apnea
0.0,0,1.8650787e-06,Non-Apnea
0.0,0,3.962789e-06,Non-Apnea
0.0,0,9.805817e-06,Non-Apnea
0.0,0,1.9961226e-05,Non-Apnea
0.0,0,1.2237291e-05,Non-Apnea
0.0,0,4.2633874e-06,Non-Apnea
0.0,0,6.8212557e-06,Non-Apnea
0.0,0,4.112646e-05,Non-Apnea
0.0,0,4.401235e-05,Non-Apnea
0.0,0,2.0982417e-05,Non-Apnea
0.0,0,0.00013706576,Non-Apnea
0.0,0,6.267498e-05,Non-Apnea
0.0,0,0.00017357542,Non-Apnea
0.0,0,0.0004115376,Non-Apnea
0.0,0,0.00015527924,Non-Apnea
0.0,0,0.0001243492,Non-Apnea
0.0,0,0.00014384804,Non-Apnea
0.0,0,8.695898e-05,Non-Apnea
0.0,0,2.0220683e-05,Non-Apnea
0.0,0,4.3928445e-05,Non-Apnea
0.0,0,1.2306622e-05,Non-Apnea
0.0,0,2.1798112e-05,Non-Apnea
0.0,0,3.0665394e-06,Non-Apnea
0.0,0,6.1775495e-07,Non-Apnea
0.0,0,2.9640319e-06,Non-Apnea
0.0,0,3.9544834e-06,Non-Apnea
0.0,0,5.065167e-05,Non-Apnea
0.0,0,1.6908896e-05,Non-Apnea
0.0,0,4.227663e-05,Non-Apnea
0.0,0,2.5281122e-05,Non-Apnea
0.0,0,2.2988372e-05,Non-Apnea
0.0,0,3.4316952e-05,Non-Apnea
0.0,0,0.0038076183,Non-Apnea
0.0,0,0.0016368786,Non-Apnea
0.0,0,0.0021103101,Non-Apnea
0.0,0,0.015009023,Non-Apnea
0.0,0,0.016300237,Non-Apnea
0.0,0,0.0016503595,Non-Apnea
0.0,0,0.0050177258,Non-Apnea
0.0,0,0.0002882102,Non-Apnea
0.0,0,2.0733067e-05,Non-Apnea
0.0,0,2.0973095e-05,Non-Apnea
0.0,0,3.4911107e-05,Non-Apnea
0.0,0,0.0003073584,Non-Apnea
0.0,0,0.00021832967,Non-Apnea
0.0,0,0.000100617624,Non-Apnea
0.0,0,0.00014013774,Non-Apnea
0.0,0,5.595964e-05,Non-Apnea
0.0,0,0.10027313,Non-Apnea
0.0,0,0.045057904,Non-Apnea
0.0,0,0.021725908,Non-Apnea
0.0,0,0.003502641,Non-Apnea
0.0,0,0.0015517229,Non-Apnea
0.0,0,7.623025e-07,Non-Apnea
0.0,0,6.714669e-07,Non-Apnea
0.0,0,1.4820479e-05,Non-Apnea
0.0,0,0.00015292384,Non-Apnea
0.0,0,0.00039808935,Non-Apnea
0.0,0,0.002078619,Non-Apnea
0.0,0,0.0046026935,Non-Apnea
0.0,0,0.00070998905,Non-Apnea
0.0,0,0.00021160593,Non-Apnea
0.0,0,7.3065705e-05,Non-Apnea
0.0,0,0.00022526745,Non-Apnea
0.0,0,0.00012946098,Non-Apnea
0.0,0,4.6330406e-05,Non-Apnea
0.0,0,0.0001596263,Non-Apnea
0.0,0,0.00018481912,Non-Apnea
0.0,0,0.00015270892,Non-Apnea
0.0,0,0.00031963424,Non-Apnea
0.0,0,0.0017534455,Non-Apnea
0.0,0,0.005204811,Non-Apnea
0.0,0,0.20647141,Non-Apnea
0.0,0,0.23618057,Non-Apnea
0.0,0,0.32756907,Non-Apnea
0.0,0,0.21334909,Non-Apnea
0.0,0,0.08591147,Non-Apnea
0.0,0,0.0024336053,Non-Apnea
1.0,0,0.00273297,Non-Apnea
0.0,0,0.00676296,Non-Apnea
0.0,0,0.005244712,Non-Apnea
0.0,0,0.006154546,Non-Apnea
0.0,0,0.0071716444,Non-Apnea
0.0,0,0.012026328,Non-Apnea
0.0,0,0.023705661,Non-Apnea
0.0,0,0.010307499,Non-Apnea
0.0,0,0.00085392926,Non-Apnea
0.0,0,7.345343e-05,Non-Apnea
0.0,0,0.00012050351,Non-Apnea
0.0,0,0.00031214234,Non-Apnea
0.0,0,0.00065505865,Non-Apnea
0.0,0,0.0010303938,Non-Apnea
0.0,1,0.66583866,Apnea
0.0,1,0.9343276,Apnea
0.0,1,0.9661533,Apnea
0.0,1,0.971832,Apnea
0.0,1,0.93256587,Apnea
0.0,0,0.0003414729,Non-Apnea
0.0,0,2.323106e-05,Non-Apnea
0.0,0,5.2586797e-06,Non-Apnea
0.0,0,5.0163044e-06,Non-Apnea
0.0,0,1.0079535e-05,Non-Apnea
0.0,0,4.6431433e-05,Non-Apnea
0.0,0,2.7088308e-05,Non-Apnea
0.0,0,1.4772699e-05,Non-Apnea
0.0,0,6.8165346e-06,Non-Apnea
0.0,0,1.7731551e-06,Non-Apnea
0.0,0,2.1937503e-06,Non-Apnea
0.0,0,3.643681e-06,Non-Apnea
0.0,0,7.270222e-06,Non-Apnea
0.0,0,3.1276775e-06,Non-Apnea
0.0,0,6.500527e-06,Non-Apnea
0.0,0,0.00016133199,Non-Apnea
0.0,0,0.000121124795,Non-Apnea
0.0,0,0.0002570035,Non-Apnea
0.0,0,0.00016775302,Non-Apnea
0.0,0,6.236538e-05,Non-Apnea
0.0,0,2.4534585e-05,Non-Apnea
0.0,0,1.6181377e-05,Non-Apnea
0.0,0,2.340846e-05,Non-Apnea
0.0,0,2.1247042e-05,Non-Apnea
0.0,0,3.8097223e-05,Non-Apnea
0.0,0,9.951731e-05,Non-Apnea
0.0,0,0.00020070845,Non-Apnea
0.0,0,0.00020922393,Non-Apnea
0.0,0,4.307554e-05,Non-Apnea
0.0,0,6.9082075e-06,Non-Apnea
0.0,0,4.8972714e-07,Non-Apnea
0.0,0,1.1610956e-06,Non-Apnea
0.0,0,8.778751e-06,Non-Apnea
0.0,0,0.00011637055,Non-Apnea
0.0,0,4.559533e-05,Non-Apnea
0.0,0,8.513597e-05,Non-Apnea
0.0,0,0.00028814617,Non-Apnea
0.0,0,0.0056868563,Non-Apnea
0.0,0,0.00085589406,Non-Apnea
0.0,0,0.0012418532,Non-Apnea
0.0,0,0.00019473904,Non-Apnea
0.0,0,0.00013619052,Non-Apnea
0.0,0,7.576461e-06,Non-Apnea
0.0,0,1.3863287e-05,Non-Apnea
0.0,0,9.781692e-06,Non-Apnea
0.0,0,3.253219e-06,Non-Apnea
0.0,0,1.9725438e-05,Non-Apnea
